id,identity_code,inter_time,inter_flag,inter_mobile_identity_code,major_minor,rssi,distance,place,upload_time
91984,f69de6fc,2023/02/21 13:24:23,1,cb581061bletest0,,-67.66666666666667,2,,1676957072000
91987,f69de6fc,2023/02/21 13:24:24,1,cb581061bletest0,,-66.0,2,,1676957072000
91991,f69de6fc,2023/02/21 13:24:27,1,cb581061bletest0,,-76.0,3,,1676957072000
92307,f69de6fc,2023/02/21 13:25:19,1,cb581061bletest0,,-67.5,2,,1676957124000
92313,f69de6fc,2023/02/21 13:25:20,1,cb581061bletest0,,-62.75,1,,1676957124000
92636,f69de6fc,2023/02/21 13:25:55,1,cb581061bletest0,,-59.0,1,,1676957164000
92637,f69de6fc,2023/02/21 13:25:59,1,cb581061bletest0,,-72.0,2,,1676957164000
92880,f69de6fc,2023/02/21 13:26:35,1,cb581061bletest0,,-70.0,2,,1676957203000
93171,f69de6fc,2023/02/21 13:27:31,1,cb581061bletest0,,-67.0,2,,1676957256000
93175,f69de6fc,2023/02/21 13:27:32,1,cb581061bletest0,,-71.5,2,,1676957256000
93428,f69de6fc,2023/02/21 13:28:11,1,cb581061bletest0,,-62.333333333333336,1,,1676957295000
93479,f69de6fc,2023/02/21 13:28:20,1,cb581061bletest0,,-63.75,1,,1676957309000
94021,f69de6fc,2023/02/21 13:29:43,1,cb581061bletest0,,-52.0,1,,1676957388000
94284,f69de6fc,2023/02/21 13:30:18,1,cb581061bletest0,,-76.0,3,,1676957427000
94285,f69de6fc,2023/02/21 13:30:22,1,cb581061bletest0,,-74.0,2,,1676957427000
94299,f69de6fc,2023/02/21 13:30:23,1,cb581061bletest0,,-66.0,2,,1676957427000
94399,f69de6fc,2023/02/21 13:30:31,1,cb581061bletest0,,-73.0,2,,1676957440000
94402,f69de6fc,2023/02/21 13:30:32,1,cb581061bletest0,,-69.0,2,,1676957440000
94682,f69de6fc,2023/02/21 13:31:24,1,cb581061bletest0,,-69.66666666666667,2,,1676957493000
94793,f69de6fc,2023/02/21 13:31:55,1,cb581061bletest0,,-76.0,3,,1676957519000
94972,f69de6fc,2023/02/21 13:32:03,1,cb581061bletest0,,-69.0,2,,1676957532000
94979,f69de6fc,2023/02/21 13:32:04,1,cb581061bletest0,,-71.0,2,,1676957532000
94977,f69de6fc,2023/02/21 13:32:08,1,cb581061bletest0,,-73.33333333333333,2,,1676957533000
95244,f69de6fc,2023/02/21 13:33:00,1,cb581061bletest0,,-84.0,3,,1676957585000
95251,f69de6fc,2023/02/21 13:33:01,1,cb581061bletest0,,-80.0,3,,1676957585000
95544,f69de6fc,2023/02/21 13:33:40,1,cb581061bletest0,,-66.5,2,,1676957625000
95545,f69de6fc,2023/02/21 13:33:41,1,cb581061bletest0,,-69.0,2,,1676957625000
95663,f69de6fc,2023/02/21 13:33:49,1,cb581061bletest0,,-76.2,3,,1676957638000
95667,f69de6fc,2023/02/21 13:33:50,1,cb581061bletest0,,-74.0,2,,1676957638000
