id,identity_code,inter_time,inter_flag,inter_mobile_identity_code,major_minor,rssi,distance,place,upload_time
88280,defe41cc,2023/02/21 13:14:01,1,fedc20debletest0,,-65.6,2,,1676956450000
88324,defe41cc,2023/02/21 13:14:27,1,fedc20debletest0,,-83.42857142857143,3,,1676956476000
88328,defe41cc,2023/02/21 13:14:31,1,fedc20debletest0,,-76.71428571428571,3,,1676956476000
88367,defe41cc,2023/02/21 13:14:57,1,fedc20debletest0,,-75.33333333333333,2,,1676956502000
88373,defe41cc,2023/02/21 13:14:58,1,fedc20debletest0,,-74.0,2,,1676956502000
88445,defe41cc,2023/02/21 13:15:06,1,fedc20debletest0,,-70.33333333333333,2,,1676956515000
88447,defe41cc,2023/02/21 13:15:07,1,fedc20debletest0,,-70.0,2,,1676956515000
88621,defe41cc,2023/02/21 13:15:23,1,fedc20debletest0,,-78.0909090909091,3,,1676956528000
88623,defe41cc,2023/02/21 13:15:24,1,fedc20debletest0,,-75.8,2,,1676956528000
88791,defe41cc,2023/02/21 13:15:32,1,fedc20debletest0,,-79.125,3,,1676956541000
88797,defe41cc,2023/02/21 13:15:33,1,fedc20debletest0,,-78.21739130434783,3,,1676956541000
88790,defe41cc,2023/02/21 13:15:36,1,fedc20debletest0,,-83.25,3,,1676956541000
88796,defe41cc,2023/02/21 13:15:37,1,fedc20debletest0,,-79.27586206896552,3,,1676956541000
88833,defe41cc,2023/02/21 13:15:59,1,fedc20debletest0,,-77.17647058823529,3,,1676956568000
88845,defe41cc,2023/02/21 13:16:00,1,fedc20debletest0,,-76.0,3,,1676956568000
88834,defe41cc,2023/02/21 13:16:03,1,fedc20debletest0,,-74.94285714285714,2,,1676956568000
88846,defe41cc,2023/02/21 13:16:04,1,fedc20debletest0,,-73.0,2,,1676956568000
88936,defe41cc,2023/02/21 13:16:12,1,fedc20debletest0,,-75.48387096774194,2,,1676956581000
88937,defe41cc,2023/02/21 13:16:13,1,fedc20debletest0,,-74.25,2,,1676956581000
88942,defe41cc,2023/02/21 13:16:29,1,fedc20debletest0,,-82.24137931034483,3,,1676956594000
88946,defe41cc,2023/02/21 13:16:30,1,fedc20debletest0,,-78.95652173913044,3,,1676956594000
89103,defe41cc,2023/02/21 13:16:38,1,fedc20debletest0,,-69.96153846153847,2,,1676956607000
89105,defe41cc,2023/02/21 13:16:39,1,fedc20debletest0,,-69.45833333333333,2,,1676956607000
89093,defe41cc,2023/02/21 13:16:42,1,fedc20debletest0,,-68.54166666666667,2,,1676956607000
89096,defe41cc,2023/02/21 13:16:43,1,fedc20debletest0,,-68.56521739130434,2,,1676956607000
89221,defe41cc,2023/02/21 13:17:04,1,fedc20debletest0,,-81.66666666666667,3,,1676956633000
89229,defe41cc,2023/02/21 13:17:05,1,fedc20debletest0,,-79.55,3,,1676956633000
89219,defe41cc,2023/02/21 13:17:08,1,fedc20debletest0,,-81.86666666666666,3,,1676956633000
89231,defe41cc,2023/02/21 13:17:09,1,fedc20debletest0,,-83.54545454545455,3,,1676956633000
89430,defe41cc,2023/02/21 13:17:17,1,fedc20debletest0,,-88.75,5,,1676956646000
89433,defe41cc,2023/02/21 13:17:18,1,fedc20debletest0,,-80.88,3,,1676956646000
89439,defe41cc,2023/02/21 13:17:34,1,fedc20debletest0,,-81.5,3,,1676956659000
89443,defe41cc,2023/02/21 13:17:35,1,fedc20debletest0,,-78.46153846153847,3,,1676956659000
89483,defe41cc,2023/02/21 13:17:44,1,fedc20debletest0,,-83.3,3,,1676956673000
89484,defe41cc,2023/02/21 13:17:48,1,fedc20debletest0,,-81.15625,3,,1676956673000
89614,defe41cc,2023/02/21 13:18:10,1,fedc20debletest0,,-82.92592592592592,3,,1676956699000
89619,defe41cc,2023/02/21 13:18:11,1,fedc20debletest0,,-87.0,5,,1676956699000
89613,defe41cc,2023/02/21 13:18:14,1,fedc20debletest0,,-86.06666666666666,5,,1676956699000
89617,defe41cc,2023/02/21 13:18:15,1,fedc20debletest0,,-83.0,3,,1676956699000
